ID,SMILES,group,with_3F,racemic_trans,mixture_isomer,trans,Kd,IC50,erk_IC50
646_39,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)CCN)OC[C@H]2N(CCC2)C,646,0,0,0,0,,2694.4,
646_40,ClC2=C1C(=CC=CC1=CC=C2)N7CC3=C(C(=NC(=N3)OC[C@H]4N(CCC4)C)N5C[C@H]6C[C@H]([C@@H](C5)N6)CC#N)CC7,646,0,0,0,0,957.1,63.9,16667
646_41,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1CC2CC(C(C1)N2)(O)C(F)F)OC[C@H]2N(CCC2)C,646,0,0,0,0,,3128.4,
646_42,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1CC2(CCC(C1)N2)CC#N)OC[C@H]2N(CCC2)C,646,0,0,0,0,,1799,
646_43,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)OC)OCC21CCCN1CC(C2)F,646,0,1,0,1,57.6,90.1,16667
646_44,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1CC2CC(C(C1)N2)F)OCC21CCCN1CC(C2)F,646,0,1,0,1,43.9,43.5,9030
646_45,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)O)OCC21CCCN1CC(C2)F,646,0,1,0,1,1.9,2.6,1361
646_46,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC=CC2=CC=CC(=C12)Cl,646,0,1,0,1,,4.4,4570
646_47,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,646,0,1,0,1,,1,537
646_48,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=C(C(=CC=C1)Cl)C(F)(F)F,646,0,1,0,1,,5.5,5223
646_49,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC(=CC2=CC=CC(=C12)Cl)O,646,0,1,0,1,,0.5,77
646_51,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC=CC2=CC=CC(=C12)C(F)(F)F,646,0,1,0,1,,16.9,16667
646_52,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)C,646,0,0,0,0,250128.2,361.4,14931
646_53,C(C1=CC=CC=C1)N1CC=2N=C(N=C(C2CC1=O)N1C[C@H]2CC[C@@H](C1)N2)OC[C@H]2N(CCC2)C,646,0,0,0,0,1000000,5259,
646_54,OC=1C=C(C2=CC=CC=C2C1)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)O)OC[C@H]2N(CCC2)C,646,0,0,0,0,500733.2,41.1,1133
646_55,OC=1C=C(C2=CC=CC=C2C1)N1CC=2N=C(N=C(C2CC1)N1C[C@@H]2C[C@@H]([C@H](C1)N2)O)OC[C@H]2N(CCC2)C,646,0,0,0,0,38684.4,774.8,4876
646_57,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CN=CC2=CC=CC=C12,646,0,0,0,0,98461.5,10000,
646_58,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CN=CC2=CC=CC(=C12)Cl,646,0,0,0,0,438.1,282.9,16667
646_59,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=NC(=NC2=CC=CC=C12)N,646,0,0,0,0,597845.6,7500,
646_60,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=NC(=CC2=CC=CC=C12)N,646,0,0,0,0,,10000,
646_61,CC12CN(CC(CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,646,0,0,0,0,175.5,184.3,6876
646_62,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=C(C(=C12)Cl)F,646,0,0,0,0,8.1,1,1936
646_63,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C(C(=CC=C1)Cl)C(F)(F)F,646,0,0,0,0,12.3,5.1,6581
646_64,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C(C(=CC=C1)C)C(F)(F)F,646,0,0,0,0,67.3,13,16667
646_65,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=C(C(=C12)Cl)F,646,0,0,0,0,18.2,15.2,16667
646_66,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(N(CC)CC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,646,0,0,0,1,,4.6,2209
646_67,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)CC2N(CCS(C2)(=O)=O)C(=O)[O-])CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,646,0,0,0,1,,1.5,150
646_68,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(N(C)OC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,646,0,0,0,1,,5.9,1332
646_69,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=C(C2=CC=CC=C12)C)O,646,0,0,0,0,38443.4,10000,
646_70,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC=C12,646,0,0,0,0,2100,1118.9,
646_71,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC=2CCCCC12,646,0,0,0,0,4217.1,1780,
646_72,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=C(C=C12)F,646,0,0,0,0,922.5,226.3,16667
646_73,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)F,646,0,0,0,0,3161.7,1101,
646_74,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=C(C2=CC=CC(=C12)Cl)Br,646,0,0,0,0,41604.3,10000,
646_75,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C=CC=C1C(F)(F)F)F,646,0,0,0,0,170483.5,10000,16667
646_76,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C(=CC=C1F)F)C(F)F,646,0,0,0,0,97014.9,10000,16667
646_77,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C=CC=C1F)O,646,0,0,0,0,264294.8,10000,
646_78,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C=CC2=CC=CC=C12)O,646,0,0,0,0,51441.4,10000,
646_79,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCCO,646,0,0,0,0,1863,485.5,
646_80,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCC#N,646,0,0,0,0,616.7,,11111
646_81,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)CCCC,646,0,0,0,0,,710.2,
646_82,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC=2CCCC(C12)C,646,0,0,0,0,149.5,61,
646_83,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCCC#N,646,0,0,0,0,19926.5,6565.8,
646_84,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCCCO,646,0,0,0,0,8709.7,3688.9,
646_85,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2CCCC(C12)CC#N,646,0,0,0,0,1509.8,,
646_86,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)O)OCCC(F)(F)F,646,0,0,0,0,33232.2,2900.3,
646_87,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)C)OC[C@H]2N(CCC2)C,646,0,0,0,0,704.8,271.4,13438
646_88,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@@H]([C@@H](C1)N2)C)OC[C@H]2N(CCC2)C,646,0,0,0,0,2102.1,1088.1,
646_89,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C/C(/[C@@H](C1)N2)=C\C#N)OC[C@H]2N(CCC2)C,646,0,0,0,0,27058.2,10000,
646_90,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C/C(/[C@@H](C1)N2)=C/C#N)OC[C@H]2N(CCC2)C,646,0,0,0,0,938.3,1462.9,
646_91,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2CC([C@@H](C1)N2)CCO)OC[C@H]2N(CCC2)C,646,0,0,0,0,176.1,78.4,16667
646_92,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)C#N)OC[C@H]2N(CCC2)C,646,0,0,0,0,,5489.7,
646_93,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)COC)OC[C@H]2N(CCC2)C,646,0,0,0,0,,360.3,16667
646_94,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@@H]([C@@H](C1)N2)COC)OC[C@H]2N(CCC2)C,646,0,0,0,0,,851.7,
646_95,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@@H]2C[C@H]([C@H](C1)N2)O)OC[C@H]2N(CCC2)C,646,0,0,0,0,58.3,50.6,16667
646_96,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@@H]([C@@H](C1)N2)O)OC[C@H]2N(CCC2)C,646,0,0,0,0,,331.2,16667
646_97,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(=O)N2CCOCC2)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,646,0,0,0,0,,1.2,187
646_98,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(=O)N2CCOCC2)CN(CC1)C1=CC=CC2=CC=C(C(=C12)CC)F,646,0,0,0,0,,0.7,50
646_99,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(=O)N2CCCC2)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,646,0,0,0,0,,2.7,559
646_100,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(NC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)Cl,646,0,0,0,1,,9.7,1311
646_101,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C2CCC(C2=CC=C1)(F)F,646,0,0,0,0,,2485.2,
646_102,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C2C(CCC2=CC=C1)C1CC1,646,0,0,0,0,,654.1,
646_103,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)CO)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,646,0,0,0,1,,3.9,6216
646_104,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C2CCCC2=CC=C1,646,0,0,0,0,,755.6,
646_105,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(=O)N2C[C@H](CC2)O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,646,0,0,0,0,,2.3,561
646_106,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(=O)N2C[C@@H](CC2)OC)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,646,0,0,0,0,,7.2,5110
646_107,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@@H](CC2)OC(N(CC)CCO)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,646,0,0,0,1,,2,408
646_108,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@@H](CC2)OC(N(CCOC)C)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,646,0,0,0,1,,2,585
646_109,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=C(C2=CC=CC=C12)Br)O,646,0,0,0,0,20.8,5.5,663
646_110,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=C(C=C12)C,646,0,0,0,0,3231.1,3174,
646_111,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=CC=C12)Br,646,0,0,0,0,,1052,
646_112,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=C(C2=CC=CC=C12)Br,646,0,0,0,0,,5456.6,16667
646_113,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C2C(=CC(=CC2=CC=C1)O)Cl,646,0,0,0,0,,806.6,
646_114,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=CC=C12,646,0,0,0,0,,34.2,16667
646_115,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=CC(=C12)Cl)O,646,0,0,0,0,,0.6,118
646_116,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=C(C(=C12)Cl)F)O,646,0,0,0,0,,0.5,46
646_117,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)CN(CC1)C1=CC(=CC2=CC=CC(=C12)Cl)O,646,0,0,0,0,,0.7,76
646_118,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)CN(CC1)C1=CC(=CC2=CC=C(C(=C12)CC)F)O,646,0,0,0,0,,2.1,
646_119,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=C(C(=C12)CC)F)O,646,0,0,0,0,,1.6,7
646_120,OC[C@@H]1[C@@H]2CN(C[C@H](C1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,646,0,0,0,0,1401,,
646_121,C(C)C2=C1C(=CC=CC1=CC=C2)N8CC3=C(C(=NC(=N3)OC[C@@]45CCCN4C[C@@H](C5)F)[C@@H]6C[C@@H]7CC[C@H](C6)N7)CC8,646,0,0,0,0,,8.7,2359
646_122,C(C)C2=C1C(=CC=CC1=CC=C2)N8CC3=C(C(=NC(=N3)OC[C@@]45CCCN4C[C@@H](C5)F)[C@@H]6C[C@@H]7CC[C@H](C6)N7)CC8,646,0,0,0,0,,234.2,
646_123,C(C)C=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)[C@@H]1C([C@@H]2CC[C@H](C1)N2)O)OC[C@]21CCCN1C[C@@H](C2)F,646,0,0,0,0,,508.3,
625_1,[C@H]12CN(C[C@H](CC1)N2)C3=NC(=NC4=C(C(=C(C=C34)OC5=CC=CN=C5)C6=CC(=CC7=CC=CC=C67)O)F)OC[C@H]8N(CCC8)C,625,0,0,0,0,,7,8391
625_2,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC=CC1=CC=CC(=C21)Cl)F)OCC21CCCN1CCC2,625,0,0,0,0,8,6.1,4545
625_3,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OCC21CCCN1CCC2,625,0,0,0,0,1000000,0.5,95
625_4,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC(=C21)Cl)O)F)OCC21CCCN1CCC2,625,0,0,0,0,,0.7,21
625_5,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC(=C21)Cl)O)F)OC[C@]21CCCN1C[C@@H](C2)F,625,0,1,0,0,,1.4,42
625_6,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)Cl)C2=C(C=CC=C2F)O)F)OC[C@]21CCCN1C[C@@H](C2)F,625,0,1,0,0,,3.5,1800
625_7,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)Cl)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,625,0,0,0,0,9,11.2,1417
625_8,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,625,0,0,0,0,3,4.3,271
625_9,ClCCN1CCN(CC1)C1=NC(=NC2=C(C(=CC=C12)C1=CC(=CC2=CC=CC=C12)O)F)OC[C@H]1N(CCC1)C,625,0,0,0,0,,186.7,6786
625_10,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,625,0,0,0,0,19,22.9,5662
625_11,C12N(CC(NC1)CC2)C3=NC(=NC4=C3C=C(C(=C4F)C5=CC(=CC6=CC=CC=C56)O)[Cl])OC[C@H]7N(CCC7)C,625,0,0,0,0,16,10.4,2844
625_12,FC=1C(=CC=C2C(=NC(=NC12)OC[C@H]1N(CCC1)C)N1CCNC2(CC2)C1)C1=CC(=CC2=CC=CC=C12)O,625,0,0,0,0,110,,5556
625_13,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC=CC1=CC=C(C=C21)F)F)OC[C@H]2N(CCC2)C,625,0,0,0,0,78,61.9,5556
625_14,C12N(CC(NC1)CC2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)C(=C(N=C1)C1=CC(=CC2=CC=CC=C12)O)F,625,0,0,0,0,36,30.8,8607
625_15,[C@H]12N(C[C@H](NC1)CC2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)C(=C(N=C1)C1=CC(=CC2=CC=CC=C12)O)F,625,0,0,0,0,93,,7121
625_16,C12N(CC(NC1)CC2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,625,0,0,0,0,300,152.5,5948
625_17,[C@H]12CN(C[C@H](CC1)N2)C3=NC(=NC4=CC(=C(C=C34)OC5=C(C=C(C=C5)OC)F)C6=CC(=CC7=CC=CC=C67)O)OC[C@H]8N(CCC8)C,625,1,0,0,0,,8,5556
625_18,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C=C(C=C2)OC)Cl)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,625,0,0,0,0,,11.5,1371
625_19,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C=CC=C2)Cl)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,625,0,0,0,0,,1.3,1705
625_20,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,625,0,0,0,0,,1.6,2156
625_21,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)OCC21CCCN1CCC2,625,0,0,0,0,,1,1269
625_22,[C@H]12CN(C[C@@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)OC[C@]21CCCN1C[C@@H](C2)F,625,0,1,0,0,,1.7,140
625_23,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C=CC=C2)Cl)C2=CC(=CC1=CC=CC(=C21)Cl)O)OC[C@]21CCCN1C[C@@H](C2)F,625,0,1,0,0,,6.6,264
625_24,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,625,0,0,0,0,,1.4,377
625_25,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C=CC=C2Cl)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,625,0,0,0,0,,5.3,784
625_26,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C(=CC=C2)F)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,625,0,0,0,0,,7.4,3541
625_27,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@]21CCCN1C[C@@H](C2)F,625,0,1,0,0,,3.6,44
625_28,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@]21CCCN1C[C@@H](C2)F,625,0,1,0,0,,0.6,171
625_29,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(C[C@@H](C2)F)C,625,0,0,0,0,5,1.8,779
625_30,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=C1C=NNC1=CC(=C2C)C)F)OC[C@H]2N(CCC2)C,625,0,0,0,0,152,57,5093
625_31,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CC(C2)(F)F)C,625,0,0,0,0,121,296.7,8501
paper_1,FC1=C(C2=C(C(C#C)=C(F)C=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@]56N(C[C@H](F)C6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,paper,0,0,0,0,0.0002,2,2
paper_5A,FC1=C(C2=C(C(Cl)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6C[C@H](CC#N)NCC6,paper,0,0,0,0,,100000,
paper_5B,FC1=C(C2=C(C(Cl)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCNCC6,paper,0,0,0,0,3500,,
paper_6,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCNCC6,paper,0,0,0,0,190,980,
paper_7,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCNCCC6,paper,0,0,0,0,420,2600,
paper_8,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCN(C)CC6,paper,0,0,0,0,8700,54000,
paper_9,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCOCC6,paper,0,0,0,0,1500,12000,
paper_10,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC(C)NCC6,paper,0,0,0,0,380,2100,
paper_11,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6C(C)CNCC6,paper,0,0,0,0,280,1500,
paper_12,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC7NCC6C7,paper,0,0,0,0,96,650,
paper_13,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC7NCC6CC7,paper,0,0,0,0,9,68,
paper_14,FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC(C7)NC7C6,paper,0,0,0,0,73,310,
